avg_amount,avg_price,daily_tx_count,daily_volume,event_market_name,max_amount,max_price,question,std_amount,std_price,token_outcome_name,trade_date
42.199664850000005,0.5017710650856984,18,843.9932970000001,Fed decision in October?,276.18,0.5199999843999965,No change in Fed interest rates after October 2025 meeting?,64.97488818517485,0.006387006727209694,Yes-No change in Fed interest rates after October 2025 meeting?,2025-06-23
82.51968517592589,0.5510133567145202,50,8912.125998999996,Fed decision in September?,663.03,0.5900000000000001,Fed decreases interest rates by 25 bps after September 2025 meeting?,124.04912207929256,0.022256040194271316,No-Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-06-23
206.91148029824558,0.4454779403737256,55,23587.908753999996,Fed decision in September?,4666.297,0.49,Fed decreases interest rates by 25 bps after September 2025 meeting?,518.9560644470558,0.02559822508489235,Yes-Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-06-23
168.35963430188679,0.9639811314655266,52,8923.060618,Fed decision in September?,1129.05,0.9650000000000001,Fed decreases interest rates by 50+ bps after September 2025 meeting?,227.64488350176453,0.0006931123722714508,No-Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-06-23
12.709875522935773,0.03689372919463069,67,1385.3764319999993,Fed decision in September?,99.999999,0.041,Fed decreases interest rates by 50+ bps after September 2025 meeting?,18.340282619850395,0.0016413916696878755,Yes-Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-06-23
106.86207188311685,0.9921818018750899,91,16456.759069999996,Fed decision in September?,1161.81,0.9930000000000001,Fed increases interest rates by 25+ bps after September 2025 meeting?,185.6896428298472,0.0007792450209302301,No-Fed increases interest rates by 25+ bps after September 2025 meeting?,2025-06-23
5.930126149253731,0.008073105973364279,56,397.318452,Fed decision in September?,91.0337,0.01,Fed increases interest rates by 25+ bps after September 2025 meeting?,17.188749934194846,0.0010748130128131448,Yes-Fed increases interest rates by 25+ bps after September 2025 meeting?,2025-06-23
91.96512433962265,0.4887708474935533,38,9748.30318,Fed decision in September?,2062.69,0.53,No change in Fed interest rates after September 2025 meeting?,217.33709158445683,0.023241326145726406,No-No change in Fed interest rates after September 2025 meeting?,2025-06-23
180.6158706923077,0.5068923090454734,28,11740.031595,Fed decision in September?,1607.87,0.55,No change in Fed interest rates after September 2025 meeting?,355.5481029290409,0.024252034148455472,Yes-No change in Fed interest rates after September 2025 meeting?,2025-06-23
265.98111821264376,0.8853448267876891,156,46280.71456900001,Fed decision in July?,11710.6111,0.9000000000000001,Fed decreases interest rates by 25 bps after July 2025 meeting?,1061.7672818072142,0.008908427514540334,No-Fed decreases interest rates by 25 bps after July 2025 meeting?,2025-06-22
61.72483137333331,0.11629272267345964,235,23146.81176499999,Fed decision in July?,2627.8884,0.13,Fed decreases interest rates by 25 bps after July 2025 meeting?,189.17251402798954,0.00902049580098781,Yes-Fed decreases interest rates by 25 bps after July 2025 meeting?,2025-06-22
345.6632030098522,0.9886696947128694,193,70169.630211,Fed decision in July?,13150.28,0.9910000000000002,Fed decreases interest rates by 50+ bps after July 2025 meeting?,1458.7847671724667,0.002270079324617294,No-Fed decreases interest rates by 50+ bps after July 2025 meeting?,2025-06-22
16.922326812698408,0.011144779312583349,236,5330.532945999998,Fed decision in July?,509.664,0.0170000000034,Fed decreases interest rates by 50+ bps after July 2025 meeting?,60.04642889556061,0.0020537342247214907,Yes-Fed decreases interest rates by 50+ bps after July 2025 meeting?,2025-06-22
929.4689682767005,0.9938203883442096,201,191470.6074650003,Fed decision in July?,16401.0,0.9950000000000001,Fed increases interest rates by 25+ bps after July 2025 meeting?,3474.225707666222,0.00045454000851576917,No-Fed increases interest rates by 25+ bps after July 2025 meeting?,2025-06-22
9.502581635179176,0.006322475377024683,248,2917.292562000007,Fed decision in July?,350.0,0.007000000042,Fed increases interest rates by 25+ bps after July 2025 meeting?,34.99882178001428,0.0005083448210834994,Yes-Fed increases interest rates by 25+ bps after July 2025 meeting?,2025-06-22
174.4079514949496,0.12805050861633543,141,51799.161594000034,Fed decision in July?,6876.7412,0.14,No change in Fed interest rates after July 2025 meeting?,758.9095980321614,0.008230663095845818,No-No change in Fed interest rates after July 2025 meeting?,2025-06-22
994.219403236264,0.8682734171419235,127,180947.93138900006,Fed decision in July?,33047.8822,0.89,No change in Fed interest rates after July 2025 meeting?,3608.7667632874086,0.007088131153033655,Yes-No change in Fed interest rates after July 2025 meeting?,2025-06-22
59.935049750000005,0.5899999990006081,4,239.74019900000002,Fed decision in October?,118.0,0.59,Fed decreases interest rates by 25 bps after October 2025 meeting?,46.91671389842537,1.9987838698979723e-09,No-Fed decreases interest rates by 25 bps after October 2025 meeting?,2025-06-22
24.42541742857143,0.410000001135883,5,170.977922,Fed decision in October?,82.0,0.4100000079511804,Fed decreases interest rates by 25 bps after October 2025 meeting?,29.329003002828554,3.0052637132892136e-09,Yes-Fed decreases interest rates by 25 bps after October 2025 meeting?,2025-06-22
95.19920014285715,0.9347856868289163,5,1332.788802,Fed decision in October?,267.189,0.9419998021799374,Fed decreases interest rates by 50+ bps after October 2025 meeting?,86.1152911569143,0.004492312465781878,No-Fed decreases interest rates by 50+ bps after October 2025 meeting?,2025-06-22
10.369381529411768,0.06591242050931291,6,176.27948600000005,Fed decision in October?,49.999999,0.06916961716881245,Fed decreases interest rates by 50+ bps after October 2025 meeting?,15.207258026440666,0.002995557954199383,Yes-Fed decreases interest rates by 50+ bps after October 2025 meeting?,2025-06-22
197.718026625,0.9717500151631442,5,1581.744213,Fed decision in October?,485.5,0.98,Fed increases interest rates by 25+ bps after October 2025 meeting?,160.7866757318668,0.0041317321190866285,No-Fed increases interest rates by 25+ bps after October 2025 meeting?,2025-06-22
6.071209818181819,0.02727575271785424,6,66.783308,Fed decision in October?,39.999999,0.035,Fed increases interest rates by 25+ bps after October 2025 meeting?,11.568252851592767,0.005276024740774138,Yes-Fed increases interest rates by 25+ bps after October 2025 meeting?,2025-06-22
29.6750125,0.49750000000000005,8,237.4001,Fed decision in October?,100.0,0.5,No change in Fed interest rates after October 2025 meeting?,35.70543772602381,0.004629100498862786,No-No change in Fed interest rates after October 2025 meeting?,2025-06-22
36.467508333333335,0.5033333333333333,10,437.61010000000005,Fed decision in October?,100.0,0.51,No change in Fed interest rates after October 2025 meeting?,42.65234885461033,0.004923659639173285,Yes-No change in Fed interest rates after October 2025 meeting?,2025-06-22
49.74627385294117,0.5772408119255134,38,3382.7466219999997,Fed decision in September?,841.0,0.6,Fed decreases interest rates by 25 bps after September 2025 meeting?,117.07914814801995,0.010918933282619645,No-Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-06-22
81.00838479245283,0.42108812972834614,36,4293.444394,Fed decision in September?,895.8706,0.45,Fed decreases interest rates by 25 bps after September 2025 meeting?,176.35683561268223,0.011084681304564704,Yes-Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-06-22
89.99962135000006,0.9688249999983117,37,3599.984854000002,Fed decision in September?,1405.05,0.975,Fed decreases interest rates by 50+ bps after September 2025 meeting?,224.01142217985517,0.002036682442554302,No-Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-06-22
5.3679797349397615,0.031905264604804605,50,445.5423180000002,Fed decision in September?,53.889999,0.036999999212494715,Fed decreases interest rates by 50+ bps after September 2025 meeting?,10.536189317324373,0.0024126412727572956,Yes-Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-06-22
181.42270198936174,0.9914635128860817,67,17053.733987000003,Fed decision in September?,8062.6784,0.9940000000000001,Fed increases interest rates by 25+ bps after September 2025 meeting?,848.0680092971752,0.002023644932318159,No-Fed increases interest rates by 25+ bps after September 2025 meeting?,2025-06-22
4.964677708333332,0.008526027760049685,82,595.7613249999999,Fed decision in September?,100.0,0.014,Fed increases interest rates by 25+ bps after September 2025 meeting?,12.963202194828783,0.0021198015098132686,Yes-Fed increases interest rates by 25+ bps after September 2025 meeting?,2025-06-22
35.13922810416667,0.45666665516822397,24,1686.682949,Fed decision in September?,450.0,0.48000000000000004,No change in Fed interest rates after September 2025 meeting?,71.707986775456,0.010175757337522595,No-No change in Fed interest rates after September 2025 meeting?,2025-06-22
69.34009496296297,0.5411111129516145,19,1872.182564,Fed decision in September?,1075.9155,0.56,No change in Fed interest rates after September 2025 meeting?,205.11194979070845,0.01395964972144486,Yes-No change in Fed interest rates after September 2025 meeting?,2025-06-22
336.9115127770699,0.885509547163586,214,105790.21501199996,Fed decision in July?,8900.0,0.9,Fed decreases interest rates by 25 bps after July 2025 meeting?,1064.714180803398,0.007743584221368643,No-Fed decreases interest rates by 25 bps after July 2025 meeting?,2025-06-21
62.33950001866668,0.1158250858703859,262,23377.312507000006,Fed decision in July?,1410.5,0.13,Fed decreases interest rates by 25 bps after July 2025 meeting?,162.40701569336628,0.008026533275517722,Yes-Fed decreases interest rates by 25 bps after July 2025 meeting?,2025-06-21
340.87747412202395,0.9901458333233512,336,114534.83130500004,Fed decision in July?,9910.0,0.9910000000000001,Fed decreases interest rates by 50+ bps after July 2025 meeting?,1234.1744398419223,0.0004631306863516722,No-Fed decreases interest rates by 50+ bps after July 2025 meeting?,2025-06-21
8.930110750547039,0.009993435363405398,388,4081.0606129999965,Fed decision in July?,317.0556,0.012000000048,Fed decreases interest rates by 50+ bps after July 2025 meeting?,26.104458901825,0.000699279313526713,Yes-Fed decreases interest rates by 50+ bps after July 2025 meeting?,2025-06-21
1888.4476258539005,0.994163727956065,396,749713.7074639985,Fed decision in July?,16915.0,0.9950000000000001,Fed increases interest rates by 25+ bps after July 2025 meeting?,4907.657063514636,0.00064423959384246,No-Fed increases interest rates by 25+ bps after July 2025 meeting?,2025-06-21
17.17763361660082,0.005891304249010104,442,8691.882610000013,Fed decision in July?,1058.66184,0.007000000042,Fed increases interest rates by 25+ bps after July 2025 meeting?,80.18375593549865,0.0006585637335972467,Yes-Fed increases interest rates by 25+ bps after July 2025 meeting?,2025-06-21
68.4392339200913,0.12566209994730448,262,29976.384456999986,Fed decision in July?,5720.0,0.14,No change in Fed interest rates after July 2025 meeting?,332.1094063973551,0.006621160335810578,No-No change in Fed interest rates after July 2025 meeting?,2025-06-21
812.1084178766757,0.8721447663980993,271,302916.43986800004,Fed decision in July?,37202.94,0.89,No change in Fed interest rates after July 2025 meeting?,3239.7907365950173,0.00773974114673815,Yes-No change in Fed interest rates after July 2025 meeting?,2025-06-21
75.57681874999999,0.5750000000000002,6,1209.2290999999998,Fed decision in October?,205.2,0.59,Fed decreases interest rates by 25 bps after October 2025 meeting?,58.83337718252815,0.008944271909999144,No-Fed decreases interest rates by 25 bps after October 2025 meeting?,2025-06-21
165.3843898,0.4259999997347103,6,1653.843898,Fed decision in October?,697.7911,0.43000000000000005,Fed decreases interest rates by 25 bps after October 2025 meeting?,212.05942429016358,0.008432740287295789,Yes-Fed decreases interest rates by 25 bps after October 2025 meeting?,2025-06-21
114.85510081250001,0.9388093799718008,6,1837.6816130000002,Fed decision in October?,431.524251,0.9509500005999688,Fed decreases interest rates by 50+ bps after October 2025 meeting?,116.46396774565797,0.007963332795063746,No-Fed decreases interest rates by 50+ bps after October 2025 meeting?,2025-06-21
25.4779728,0.061339803226917754,5,254.779728,Fed decision in October?,89.999999,0.06838829983470472,Fed decreases interest rates by 50+ bps after October 2025 meeting?,33.612279438094916,0.005651272178522868,Yes-Fed decreases interest rates by 50+ bps after October 2025 meeting?,2025-06-21
71.72320177777777,0.9756666270384389,8,645.508816,Fed decision in October?,176.479992,0.9779999944745124,Fed increases interest rates by 25+ bps after October 2025 meeting?,73.43224287791931,0.0010000276356391176,No-Fed increases interest rates by 25+ bps after October 2025 meeting?,2025-06-21
2.2871747142857144,0.024142857950567448,7,16.010223,Fed decision in October?,4.525128,0.025,Fed increases interest rates by 25+ bps after October 2025 meeting?,1.858327444307803,0.0010690431188526692,Yes-Fed increases interest rates by 25+ bps after October 2025 meeting?,2025-06-21
46.7440542,0.49500000141928624,10,467.440542,Fed decision in October?,96.0,0.5,No change in Fed interest rates after October 2025 meeting?,37.73641542161935,0.00707106669677265,No-No change in Fed interest rates after October 2025 meeting?,2025-06-21
47.77926050000001,0.5049999985807138,10,477.79260500000004,Fed decision in October?,104.0,0.52,No change in Fed interest rates after October 2025 meeting?,38.79946096729672,0.0070710666967726595,Yes-No change in Fed interest rates after October 2025 meeting?,2025-06-21
69.11647022950818,0.6040939471383153,85,8432.209367999998,Fed decision in September?,786.9,0.62,Fed decreases interest rates by 25 bps after September 2025 meeting?,121.00236919486362,0.009616929485487603,No-Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-06-21
59.5126234671533,0.3969925787357898,90,8153.229415000002,Fed decision in September?,1466.134,0.41999999418461503,Fed decreases interest rates by 25 bps after September 2025 meeting?,153.9280094821295,0.010485606472613911,Yes-Fed decreases interest rates by 25 bps after September 2025 meeting?,2025-06-21
98.67735372881351,0.9722901874853803,94,11643.927739999996,Fed decision in September?,1259.04,0.9760000000000001,Fed decreases interest rates by 50+ bps after September 2025 meeting?,189.8489922485058,0.002286141663962207,No-Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-06-21
3.345537390243901,0.027189529167300355,88,411.50109899999984,Fed decision in September?,30.96,0.03499999345499991,Fed decreases interest rates by 50+ bps after September 2025 meeting?,5.509124662407837,0.002173348684418256,Yes-Fed decreases interest rates by 50+ bps after September 2025 meeting?,2025-06-21
76.97256586259536,0.9936259541934037,116,10083.406127999991,Fed decision in September?,1229.39908,0.9940000000000001,Fed increases interest rates by 25+ bps after September 2025 meeting?,155.65138293331307,0.00048573303231369867,No-Fed increases interest rates by 25+ bps after September 2025 meeting?,2025-06-21
0.7167152900763362,0.006328244279877587,123,93.88970300000004,Fed decision in September?,7.42092,0.008,Fed increases interest rates by 25+ bps after September 2025 meeting?,1.2585335536364441,0.0005326674221986063,Yes-Fed increases interest rates by 25+ bps after September 2025 meeting?,2025-06-21
91.84952448087432,0.42677248024882414,53,16808.46298,Fed decision in September?,4924.213,0.46,No change in Fed interest rates after September 2025 meeting?,475.9606913907855,0.011942153317369513,No-No change in Fed interest rates after September 2025 meeting?,2025-06-21
215.6522983272727,0.5662720217328279,38,11860.876407999998,Fed decision in September?,1499.999999,0.5900000000000001,No change in Fed interest rates after September 2025 meeting?,330.7732613572329,0.01721155587388864,Yes-No change in Fed interest rates after September 2025 meeting?,2025-06-21
407.3828399488757,0.9070017114807964,320,199210.20873500023,Fed decision in July?,12133.308,0.9400000540000054,Fed decreases interest rates by 25 bps after July 2025 meeting?,895.1800963419221,0.022850042150506403,No-Fed decreases interest rates by 25 bps after July 2025 meeting?,2025-06-20
58.51934861872443,0.0999052217792473,458,43128.759931999906,Fed decision in July?,1500.0,0.14,Fed decreases interest rates by 25 bps after July 2025 meeting?,124.45484400465674,0.021906220374895067,Yes-Fed decreases interest rates by 25 bps after July 2025 meeting?,2025-06-20
